shipment_id,shipment_volume,distance_km,transport_cost,warehouse_load_pct,weather_risk,traffic_index,shipping_mode,delivery_days,on_time
SHP0368,171,1437.58,1954.17,71.2,1,67.1,Standard,5.83,0
SHP0369,30,184.25,4827.59,95.5,0,31.73,Standard,3.37,1
SHP0370,390,371.89,7520.61,37.35,0,54.56,Second Class,3.51,1
SHP0371,181,1339.76,2833.34,75.39,3,42.72,First Class,4.81,1
SHP0372,337,46.54,4042.31,64.75,0,29.51,Standard,4.15,1
SHP0373,216,1762.71,8872.75,36.32,2,60.96,Same Day,3.83,1
SHP0374,199,681.97,8867.66,51.22,1,33.25,Standard,4.12,1
SHP0375,445,1296.17,8169.05,42.7,1,67.24,Standard,5.46,0
SHP0376,65,1598.19,7216.27,49.09,3,33.58,Standard,5.61,0
SHP0377,373,713.36,2531.8,52.85,2,77.89,Second Class,4.3,1
SHP0378,378,577.84,2989.52,61.08,2,35.62,Standard,4.46,1
SHP0379,202,1097.69,4993.45,69.39,1,91.7,First Class,5.07,0
SHP0380,145,1047.88,5112.88,35.06,1,22.1,Standard,4.39,1
SHP0381,22,739.41,4623.7,45.52,2,61.76,First Class,3.46,1
SHP0382,469,1085.19,5784.53,41.08,0,45.61,Standard,5.17,0
SHP0383,474,1684.01,3763.66,70.73,0,38.01,Standard,6.14,0
SHP0384,135,844.41,6780.19,56.39,2,57.73,First Class,4.71,1
SHP0385,35,358.15,3101.92,70.65,2,87.36,First Class,3.37,1
SHP0386,78,682.08,3076.49,49.42,0,93.22,Standard,4.47,1
SHP0387,52,712.42,1275.95,36.57,3,44.26,First Class,5.1,0
SHP0388,418,240.34,1820.1,96.19,2,32.34,First Class,3.1,1
SHP0389,448,297.35,7677.11,42.04,0,77.61,Second Class,3.13,1
SHP0390,93,1233.79,4099.6,43.25,3,66.56,Standard,7.06,0
SHP0391,378,614.36,2166.63,44.53,3,36.08,Standard,5.96,0
SHP0392,106,1719.04,6870.17,98.78,1,80.82,Second Class,5.59,0
SHP0393,196,442.26,5052.73,75.15,1,61.51,Standard,4.78,1
SHP0394,307,182.57,337.23,74.67,1,72.27,Second Class,4.42,1
SHP0395,365,1357.54,2949.8,99.14,2,48.75,Second Class,4.75,1
SHP0396,439,1586.46,1716.46,40.75,0,55.13,Second Class,4.45,1
SHP0397,41,504.21,5954.47,98.34,1,34.43,Second Class,2.94,1
SHP0398,114,367.75,2584.02,48.26,0,80.52,Second Class,2.84,1
SHP0399,154,338.45,724.78,75.5,0,32.56,Standard,3.08,1
SHP0400,168,942.01,636.17,62.31,1,82.26,Same Day,3.25,1
SHP0401,499,845.81,5298.29,59.96,2,83.84,Standard,5.77,0
SHP0402,393,470.69,342.25,95.53,3,79.73,First Class,4.2,1
SHP0403,173,86.09,7661.81,44.7,0,21.55,Second Class,2.09,1
SHP0404,486,869.28,1525.26,99.81,0,41.85,First Class,2.05,1
SHP0405,259,1727.0,5518.11,59.64,1,57.47,Standard,6.29,0
SHP0406,260,1176.27,4085.49,77.17,2,67.64,Standard,6.93,0
SHP0407,228,894.43,4069.24,97.91,3,93.54,Second Class,6.24,0
SHP0408,89,203.69,785.4,38.74,2,50.05,First Class,2.75,1
SHP0409,468,458.12,7254.36,94.99,2,90.0,First Class,4.48,1
SHP0410,26,534.12,8053.51,71.91,0,33.07,Standard,2.35,1
SHP0411,103,1377.82,247.5,80.79,0,49.7,Second Class,4.68,1
SHP0412,130,1578.7,1730.65,44.7,0,24.18,Standard,6.61,0
SHP0413,154,1623.45,8149.55,69.67,2,79.4,Second Class,6.12,0
SHP0414,83,1772.3,5013.02,78.78,1,32.05,First Class,4.05,1
SHP0415,28,1768.35,1477.85,64.66,0,40.56,Standard,5.72,0
SHP0416,345,1715.63,1944.7,45.07,2,82.02,Second Class,7.28,0
SHP0417,485,133.92,5990.88,50.87,3,62.78,Same Day,3.28,1
SHP0418,78,252.34,6564.63,90.54,1,21.12,Standard,2.38,1
SHP0419,162,551.52,5454.93,37.24,3,20.18,First Class,3.66,1
SHP0420,263,997.45,8585.36,81.08,2,60.85,Second Class,6.85,0
SHP0421,465,179.08,4522.46,99.96,2,44.4,Second Class,4.42,1
SHP0422,353,1523.21,2807.41,35.49,3,34.42,Second Class,4.86,1
SHP0423,387,1112.08,4373.51,45.47,0,69.09,Standard,5.03,0
SHP0424,298,978.54,3333.05,78.82,3,38.27,Same Day,2.55,1
SHP0425,220,301.73,2136.08,38.9,3,67.38,Standard,6.26,0
SHP0426,115,459.59,556.77,73.34,3,50.34,Standard,4.93,1
SHP0427,434,292.76,3267.08,79.46,2,34.94,Standard,4.61,1
SHP0428,405,1534.22,6445.97,73.23,3,31.05,Standard,5.93,0
SHP0429,32,1053.69,313.17,58.74,3,38.95,Standard,5.61,0
SHP0430,363,1324.56,4036.73,80.32,3,22.39,Standard,7.09,0
SHP0431,60,536.38,5849.48,73.63,3,44.65,Second Class,4.91,1
SHP0432,374,671.4,5552.08,48.5,3,92.16,Second Class,5.34,0
SHP0433,416,731.71,7023.34,71.6,1,86.51,Standard,4.67,1
SHP0434,82,1369.23,7323.1,92.32,2,49.76,Second Class,4.28,1
SHP0435,228,1391.37,6448.6,78.34,1,66.07,Standard,5.07,0
SHP0436,79,376.23,1059.76,65.67,3,65.39,First Class,4.15,1
SHP0437,292,1695.06,4353.95,55.9,3,86.3,Standard,8.21,0
SHP0438,465,221.58,5490.14,40.58,3,38.9,First Class,2.9,1
SHP0439,58,1613.54,2323.26,50.9,2,43.71,Standard,7.15,0
SHP0440,210,185.21,526.58,35.73,1,44.14,First Class,1.71,1
SHP0441,487,479.85,2128.77,99.13,0,23.27,First Class,1.83,1
SHP0442,164,1524.43,4175.82,49.46,2,45.18,Standard,5.34,0
SHP0443,83,327.19,3813.28,87.97,2,90.23,Standard,6.29,0
SHP0444,254,747.35,1713.5,45.96,2,92.96,Standard,7.31,0
SHP0445,264,812.5,7446.08,53.43,2,28.77,Standard,3.77,1
SHP0446,338,445.24,8342.33,62.19,3,56.64,Second Class,4.65,1
SHP0447,170,1279.89,1931.93,56.09,0,50.51,Standard,5.6,0
SHP0448,478,1533.15,8376.72,86.89,1,59.15,Second Class,4.34,1
SHP0449,270,1574.86,308.07,97.25,2,64.38,Standard,7.1,0
SHP0450,157,614.08,8335.92,91.89,3,21.62,Second Class,5.42,0
SHP0451,480,957.88,8574.57,44.98,3,87.38,Same Day,4.09,1
SHP0452,463,450.89,256.66,85.48,3,97.89,Standard,6.82,0
SHP0453,259,444.41,6902.72,44.62,3,72.27,Standard,6.9,0
SHP0454,31,294.45,8736.28,94.37,3,72.84,First Class,5.55,0
SHP0455,306,1692.33,8167.23,68.66,2,62.24,Standard,6.62,0
SHP0456,286,1598.94,8740.78,56.86,0,46.74,Standard,4.76,1
SHP0457,91,1400.36,5020.36,45.21,2,31.92,First Class,3.43,1
SHP0458,324,934.2,841.68,35.77,2,66.73,Standard,6.27,0
SHP0459,423,885.64,7670.63,51.12,0,23.6,First Class,1.3,1
SHP0460,70,955.89,5582.38,94.41,3,85.96,Same Day,4.15,1
SHP0461,367,968.14,5590.42,86.82,2,53.67,Standard,5.82,0
SHP0462,87,785.04,3842.69,98.04,3,53.18,First Class,4.21,1
SHP0463,379,241.5,5210.8,41.55,0,46.17,First Class,1.95,1
SHP0464,221,230.57,1509.18,73.49,3,97.55,Standard,7.79,0
SHP0465,23,1714.29,6696.96,51.71,1,33.99,Same Day,2.85,1
SHP0466,483,870.25,813.9,70.29,2,32.1,Standard,4.86,1
SHP0467,99,1716.0,6608.56,55.83,2,33.24,Standard,6.75,0
SHP0468,306,298.62,7663.46,53.43,2,72.68,First Class,3.64,1
SHP0469,107,1000.18,4331.35,72.3,3,99.35,Standard,8.01,0
SHP0470,467,377.85,4662.0,46.92,0,38.84,First Class,1.94,1
SHP0471,374,459.47,2913.1,65.49,2,92.45,Standard,5.55,0
SHP0472,406,58.95,8729.71,77.3,3,42.29,Same Day,1.19,1
SHP0473,227,218.52,6638.15,43.33,0,71.83,Standard,2.76,1
SHP0474,244,1650.74,3415.55,95.49,1,23.24,First Class,2.73,1
SHP0475,324,582.15,1697.05,67.87,1,59.65,Standard,4.98,1
SHP0476,396,1096.59,2093.28,88.27,2,72.37,First Class,3.76,1
SHP0477,426,839.7,4255.71,77.5,3,62.91,First Class,5.47,0
SHP0478,28,723.81,8491.73,81.15,3,39.03,Second Class,5.03,0
SHP0479,338,959.74,6647.2,81.55,3,86.28,Standard,6.69,0
SHP0480,72,341.09,2054.91,91.88,1,97.61,Standard,4.72,1
SHP0481,158,1779.54,7757.12,74.88,2,56.74,Same Day,4.51,1
SHP0482,418,1473.86,3497.07,53.08,0,70.87,Same Day,2.24,1
SHP0483,140,1336.2,7687.74,41.47,1,83.23,Second Class,4.56,1
SHP0484,402,846.42,2289.04,74.41,0,39.32,Second Class,4.24,1
SHP0485,242,279.41,5625.15,39.31,0,89.16,Standard,4.41,1
SHP0486,131,1657.6,8351.03,50.68,3,42.42,Standard,6.55,0
SHP0487,180,617.79,2432.36,38.95,3,82.07,Standard,6.52,0
SHP0488,274,94.94,6282.4,70.68,2,28.97,First Class,2.57,1
SHP0489,387,619.61,8887.72,45.42,0,43.07,Second Class,3.34,1
SHP0490,310,1431.05,1482.79,74.68,0,62.69,Standard,4.76,1
SHP0491,467,1122.76,932.36,86.41,0,61.99,Second Class,5.63,0
SHP0492,436,1352.76,6116.63,88.42,2,88.03,Standard,6.46,0
SHP0493,381,1429.58,3156.66,55.12,0,99.69,First Class,5.25,0
SHP0494,309,385.46,780.51,70.68,1,28.58,Second Class,3.13,1
SHP0495,159,1663.19,4356.45,71.6,3,41.71,Standard,7.35,0
SHP0496,218,791.19,6820.87,65.74,3,48.61,Second Class,5.65,0
SHP0497,77,1152.03,2673.33,77.58,3,58.31,Standard,7.29,0
SHP0498,199,9.14,3115.16,48.66,1,59.51,Second Class,2.68,1
SHP0499,464,1788.1,7634.44,98.65,2,88.5,Same Day,5.53,0
SHP0500,224,509.21,4752.64,41.38,0,81.64,Second Class,4.83,1
SHP0501,74,116.4,7608.18,88.9,3,21.51,First Class,2.94,1
SHP0502,332,827.58,4100.55,73.62,0,56.4,Standard,4.47,1
SHP0503,482,236.61,8583.83,50.92,2,69.45,First Class,3.0,1
SHP0504,436,278.43,5909.53,83.47,2,56.83,Standard,4.73,1
SHP0505,151,1139.95,1175.7,40.49,3,30.45,Standard,6.92,0
SHP0506,237,710.3,7983.07,85.34,1,51.8,Second Class,3.49,1
SHP0507,274,1659.73,4480.0,73.35,0,52.93,First Class,3.17,1
SHP0508,138,577.89,1403.5,42.2,3,35.02,Second Class,5.57,0
SHP0509,148,1308.49,1501.31,40.17,2,80.5,Standard,6.77,0
SHP0510,133,832.67,6234.68,83.8,1,45.71,Standard,6.25,0
SHP0511,497,1189.61,569.25,54.04,1,67.12,First Class,3.62,1
SHP0512,378,1081.45,2686.35,92.8,1,61.26,Standard,5.59,0
SHP0513,423,853.65,1387.12,84.53,1,90.19,Second Class,4.58,1
SHP0514,411,1710.36,4053.54,80.38,1,29.76,Second Class,5.01,0
SHP0515,480,620.17,3817.03,53.11,1,29.14,First Class,1.38,1
SHP0516,70,323.14,4768.61,81.08,1,44.03,Standard,4.66,1
SHP0517,443,1222.18,2624.78,96.63,0,54.5,First Class,3.64,1
SHP0518,51,1523.58,433.59,40.95,3,43.88,First Class,4.88,1
SHP0519,248,77.26,5587.32,56.2,0,81.05,First Class,2.04,1
SHP0520,305,812.09,3457.4,50.25,0,39.62,Standard,3.41,1
SHP0521,191,1607.02,5914.31,60.56,0,26.78,Second Class,4.55,1
SHP0522,90,1350.57,1111.7,83.25,3,53.1,First Class,4.36,1
SHP0523,112,1785.29,271.93,65.83,1,81.87,Second Class,6.19,0
SHP0524,415,958.89,2347.4,72.1,1,88.04,Standard,7.07,0
SHP0525,172,1189.69,4190.44,55.42,1,78.67,Second Class,5.99,0
SHP0526,168,547.95,3637.54,44.18,0,64.63,Standard,3.11,1
SHP0527,463,1705.83,7321.18,52.35,1,77.94,Second Class,5.27,0
SHP0528,89,662.57,3493.86,90.88,0,74.51,First Class,3.36,1
SHP0529,459,1330.63,4844.4,74.16,3,38.75,Standard,6.34,0
SHP0530,462,728.64,5402.61,59.57,0,64.06,Standard,3.48,1
SHP0531,307,1013.46,343.21,86.34,1,81.65,Second Class,5.3,0
SHP0532,99,1297.01,4708.93,39.19,3,45.37,Standard,6.25,0
SHP0533,94,918.54,3201.76,51.5,3,72.32,Standard,7.61,0
SHP0534,156,1633.22,3878.33,49.96,2,58.52,Second Class,5.55,0
SHP0535,297,757.65,1037.54,99.05,0,60.25,Standard,5.35,0
SHP0536,93,1166.49,7077.96,80.9,1,27.2,Standard,4.1,1
SHP0537,238,619.54,8490.28,75.16,0,73.3,Second Class,3.15,1
SHP0538,75,737.64,347.08,35.32,2,89.25,Standard,6.27,0
SHP0539,279,794.89,5472.15,46.98,1,31.31,Second Class,4.35,1
SHP0540,30,230.82,6910.02,76.31,2,49.29,Same Day,1.5,1
SHP0541,360,169.64,2670.55,59.68,2,23.89,Standard,4.11,1
SHP0542,46,1203.14,7119.87,95.08,3,22.37,Standard,5.17,0
SHP0543,113,1181.65,5746.34,84.71,1,99.17,Standard,6.14,0
SHP0544,103,1194.92,8373.09,64.08,3,59.48,Standard,7.08,0
SHP0545,418,40.48,8831.89,83.72,1,48.44,Standard,3.69,1
SHP0546,45,591.15,524.76,98.4,2,41.99,Second Class,4.29,1
SHP0547,226,360.07,4087.7,64.96,2,98.4,Standard,4.96,1
SHP0548,303,1401.78,4990.84,76.76,3,40.18,Standard,6.09,0
SHP0549,267,1549.83,1448.68,94.71,1,78.06,Standard,7.53,0
SHP0550,346,447.79,3126.13,51.16,3,42.7,Second Class,4.61,1
SHP0551,405,1203.79,8890.68,92.63,1,25.64,Second Class,3.66,1
SHP0552,208,237.21,293.64,41.34,1,74.66,Same Day,1.62,1
SHP0553,417,498.9,4154.7,77.15,1,20.13,Second Class,2.24,1
SHP0554,172,253.88,7607.49,85.88,2,74.06,First Class,2.99,1
SHP0555,492,513.92,3016.53,74.95,2,40.03,Standard,5.77,0
SHP0556,262,1216.15,4396.22,67.21,0,79.69,Standard,5.2,0
SHP0557,373,1639.04,8805.7,75.13,3,81.58,Second Class,8.07,0
SHP0558,440,368.53,4352.66,44.86,3,77.93,Second Class,5.0,1
SHP0559,400,978.03,1308.65,49.01,0,21.96,Standard,3.84,1
SHP0560,428,1264.0,607.74,52.54,3,76.3,First Class,5.67,0
SHP0561,277,1715.5,8516.94,73.86,2,99.21,Standard,5.65,0
SHP0562,40,1100.06,2502.41,63.72,0,39.41,Second Class,3.84,1
SHP0563,256,462.92,4610.97,50.89,1,41.94,First Class,2.53,1
SHP0564,107,1127.73,952.71,92.38,3,85.08,First Class,6.45,0
SHP0565,446,580.28,3899.35,59.3,1,32.83,Standard,4.82,1
SHP0566,133,1757.15,8381.43,63.99,3,72.85,First Class,5.12,0
SHP0567,129,722.42,4596.35,61.63,1,80.4,Standard,6.04,0
SHP0568,139,1235.34,8744.55,46.83,0,22.97,First Class,2.41,1
SHP0569,328,46.69,2440.7,82.56,1,64.3,First Class,2.07,1
SHP0570,294,723.11,4615.23,64.15,2,66.07,Standard,5.67,0
SHP0571,475,1575.82,7756.85,36.06,2,44.28,First Class,4.27,1
SHP0572,219,1100.36,4117.03,97.66,3,90.11,Same Day,5.58,0
SHP0573,155,801.88,2623.46,88.02,0,33.02,Standard,4.31,1
SHP0574,43,1685.01,7720.96,82.03,3,49.14,Standard,7.18,0
SHP0575,23,1537.9,3600.52,91.49,2,87.89,Second Class,6.96,0
SHP0576,199,583.38,4846.9,93.94,0,35.25,First Class,3.01,1
SHP0577,464,982.46,8792.26,56.94,3,85.71,Standard,7.22,0
SHP0578,271,884.23,1800.38,74.71,1,26.33,Standard,5.46,0
SHP0579,448,1139.8,2817.4,74.57,2,59.14,Standard,6.38,0
SHP0580,68,604.73,424.97,52.37,2,26.03,Standard,4.72,1
SHP0581,64,443.35,3617.76,49.43,0,74.23,Standard,4.97,1
SHP0582,420,1643.25,1921.62,42.4,0,83.25,Second Class,4.97,1
SHP0583,71,1663.35,6168.31,77.86,2,87.99,Second Class,6.47,0
SHP0584,44,1518.76,1754.69,85.76,1,98.5,Standard,7.78,0
SHP0585,213,1760.88,6122.09,84.46,0,73.76,Standard,7.0,0
SHP0586,463,1342.26,2481.76,55.56,0,81.52,Standard,5.41,0
SHP0587,350,1377.58,3293.68,48.34,3,60.46,Standard,6.39,0
SHP0588,67,1373.85,3237.42,64.48,0,93.02,Second Class,5.96,0
SHP0589,421,867.69,6493.25,70.54,0,71.5,Second Class,4.57,1
SHP0590,424,824.33,4278.61,94.74,2,90.68,Standard,6.5,0
SHP0591,404,436.21,3347.5,91.86,0,38.84,Second Class,2.86,1
SHP0592,453,1162.45,7695.71,94.54,2,59.74,Standard,6.35,0
SHP0593,135,524.33,5211.76,90.27,2,78.39,Standard,5.67,0
SHP0594,490,467.77,2042.4,97.7,2,36.22,Same Day,1.87,1
SHP0595,173,1056.8,8115.81,65.26,1,36.91,Standard,4.96,1
SHP0596,404,740.92,3182.46,38.09,3,98.24,Standard,6.71,0
SHP0597,298,397.85,494.97,40.43,2,54.77,Standard,4.56,1
SHP0598,394,1469.82,4527.21,60.37,1,34.55,Second Class,5.19,0
SHP0599,321,1549.72,1246.85,51.75,0,46.52,Standard,5.85,0
SHP0600,328,306.02,2260.43,46.05,1,51.79,Second Class,4.06,1
SHP0601,315,18.48,6761.93,96.96,0,69.85,Standard,3.68,1
SHP0602,393,608.35,1307.15,47.7,0,93.84,Same Day,2.6,1
SHP0603,374,1436.53,7291.46,97.36,1,98.93,Standard,6.69,0
SHP0604,84,1511.32,8441.63,84.45,0,72.14,Standard,4.82,1
SHP0605,416,253.3,5517.81,76.66,0,75.99,Standard,4.57,1
SHP0606,277,1394.93,6436.68,78.94,1,45.75,Standard,5.62,0
SHP0607,175,212.69,6465.24,56.55,2,88.57,Same Day,4.37,1
SHP0608,266,705.16,8936.35,77.02,0,37.42,Standard,4.93,1
SHP0609,484,1797.5,3172.61,47.13,1,28.51,Second Class,5.27,0
SHP0610,431,350.7,1591.28,95.95,0,97.86,Standard,4.92,1
SHP0611,420,281.36,4744.63,54.62,0,89.13,Same Day,1.78,1
SHP0612,242,763.93,4869.26,51.59,0,44.29,Standard,3.37,1
SHP0613,396,1117.31,1724.53,81.23,1,74.01,Second Class,3.88,1
SHP0614,204,1679.56,5576.02,77.67,2,57.36,Standard,6.05,0
SHP0615,349,1765.57,275.0,64.33,3,45.85,Standard,6.95,0
SHP0616,326,130.0,8359.87,76.11,2,42.94,First Class,1.52,1
SHP0617,139,252.71,2491.48,45.37,2,30.88,Second Class,3.18,1
SHP0618,147,1424.37,500.11,78.77,3,63.95,Standard,6.82,0
SHP0619,49,490.78,1108.01,52.59,1,55.73,Standard,4.32,1
SHP0620,87,1593.3,2276.2,52.73,3,60.97,Same Day,3.95,1
SHP0621,228,1195.9,2574.07,45.54,3,37.23,Second Class,5.11,0
SHP0622,249,205.76,440.37,56.6,2,95.09,Second Class,5.82,0
SHP0623,99,1499.39,2622.29,56.53,3,71.09,Standard,7.5,0
SHP0624,220,321.56,1857.53,64.52,0,91.97,Standard,4.06,1
SHP0625,310,765.17,3500.8,47.38,3,28.74,Same Day,2.73,1
SHP0626,131,996.17,3558.73,47.55,2,69.83,Standard,5.82,0
SHP0627,182,903.88,3150.22,70.21,0,87.96,Standard,4.59,1
SHP0628,196,1236.66,3052.13,43.38,0,46.47,Standard,4.08,1
SHP0629,262,1176.57,944.12,79.78,2,35.61,Same Day,3.69,1
SHP0630,195,1785.72,373.06,96.36,1,41.2,Second Class,5.04,0
SHP0631,373,1798.96,1938.71,62.74,1,41.83,Second Class,4.43,1
SHP0632,177,932.04,6846.35,93.57,1,55.78,First Class,3.61,1
SHP0633,228,175.88,8918.67,41.39,3,46.08,Second Class,4.32,1
SHP0634,202,1311.48,8367.46,37.79,1,41.7,Same Day,1.22,1
SHP0635,107,1758.11,4612.34,81.89,0,71.88,First Class,4.27,1
SHP0636,349,576.4,4856.64,84.47,1,24.24,Standard,4.75,1
SHP0637,133,832.87,2934.05,89.8,0,47.23,Second Class,3.98,1
SHP0638,162,767.47,6999.36,38.69,2,75.18,Standard,7.06,0
SHP0639,400,97.3,6918.1,85.5,3,34.07,Same Day,3.11,1
SHP0640,475,1211.71,7621.81,59.48,3,37.67,Standard,7.08,0
SHP0641,342,639.24,8075.22,54.72,2,36.05,Second Class,5.96,0
SHP0642,459,1418.5,3993.99,46.25,3,20.07,Standard,6.48,0
SHP0643,430,1498.66,6936.85,99.74,1,57.9,Standard,6.1,0
SHP0644,250,1479.11,7286.63,39.14,2,23.12,Second Class,5.46,0
SHP0645,389,752.92,2879.87,88.76,0,41.84,Standard,3.83,1
SHP0646,177,582.17,8373.79,76.57,2,99.58,First Class,4.52,1
SHP0647,241,1349.13,984.92,82.78,2,93.47,Standard,6.48,0
SHP0648,277,1443.49,8949.28,81.26,0,37.21,First Class,3.55,1
SHP0649,481,886.81,6965.3,90.8,2,44.8,Second Class,4.39,1
SHP0650,427,1607.99,975.45,46.95,2,57.1,First Class,4.29,1
SHP0651,254,263.32,5957.63,35.05,1,87.55,Standard,4.92,1
SHP0652,333,1582.93,452.49,73.9,2,84.21,Second Class,6.17,0
SHP0653,117,177.49,6966.15,58.0,1,30.1,Standard,2.4,1
SHP0654,406,280.58,7223.12,43.05,1,29.96,Second Class,2.04,1
SHP0655,285,963.24,5481.33,47.1,0,53.34,Second Class,2.95,1
SHP0656,275,126.2,7733.21,56.56,1,89.61,First Class,2.48,1
SHP0657,387,99.79,1016.27,39.57,3,90.57,Standard,5.91,0
SHP0658,323,5.93,2591.93,38.7,3,28.59,Standard,4.55,1
SHP0659,54,788.19,3815.47,94.54,2,65.94,First Class,4.89,1
SHP0660,158,1395.45,525.75,55.29,2,32.45,Standard,6.18,0
SHP0661,104,67.53,4116.71,98.84,2,74.89,Second Class,5.12,0
SHP0662,372,1175.8,2497.14,97.68,1,93.31,Same Day,4.02,1
SHP0663,36,1482.51,3625.7,44.27,1,56.38,Standard,5.75,0
SHP0664,117,306.56,3912.16,81.47,2,26.65,First Class,3.55,1
SHP0665,306,268.62,7932.79,74.05,3,66.34,First Class,4.61,1
SHP0666,353,1550.14,2542.52,79.89,1,52.68,Standard,6.08,0
SHP0667,261,1482.51,8059.63,41.25,2,84.87,Second Class,6.78,0
SHP0668,433,972.4,3919.84,47.26,1,47.23,Standard,3.33,1
SHP0669,461,1475.46,3051.1,39.98,1,89.99,Standard,5.99,0
SHP0670,83,171.5,4597.23,74.27,1,41.9,Standard,3.76,1
SHP0671,477,713.09,3847.03,99.13,0,32.6,Standard,4.79,1
SHP0672,314,1329.35,2427.74,78.68,1,44.52,Standard,6.44,0
SHP0673,325,467.13,4598.71,81.2,2,22.79,Second Class,2.92,1
SHP0674,65,1355.43,1493.45,99.0,2,42.5,Standard,7.0,0
SHP0675,318,910.0,3264.58,79.07,3,72.81,Standard,5.77,0
SHP0676,368,1351.73,5157.24,37.61,0,31.38,Standard,3.67,1
SHP0677,298,839.1,3808.66,91.36,3,28.91,First Class,3.97,1
SHP0678,60,665.39,7441.62,58.7,3,30.59,Standard,5.14,0
SHP0679,271,398.44,2421.99,35.28,1,26.2,Standard,2.7,1
SHP0680,469,379.04,8732.48,67.97,1,89.97,Second Class,4.75,1
SHP0681,367,1353.93,7094.79,95.91,1,95.53,Standard,6.91,0
SHP0682,85,218.44,8713.2,51.73,2,23.72,Second Class,4.08,1
SHP0683,480,159.34,7567.51,66.95,3,80.81,First Class,3.82,1
SHP0684,480,321.44,1407.62,46.3,2,78.97,Standard,5.16,0
SHP0685,101,319.75,4809.17,38.75,2,99.75,Second Class,4.79,1
SHP0686,404,1482.48,1654.31,40.24,2,47.83,Same Day,4.48,1
SHP0687,215,720.32,7391.31,82.26,0,42.84,Same Day,0.5,1
SHP0688,304,1782.75,5319.84,91.16,2,56.25,First Class,4.58,1
SHP0689,233,251.29,2481.53,44.31,0,88.53,Standard,4.16,1
SHP0690,395,1178.1,8376.95,53.74,3,78.29,Standard,6.09,0
SHP0691,498,810.47,1169.4,47.68,3,57.73,Standard,5.78,0
SHP0692,401,710.29,5140.18,36.75,2,39.57,First Class,3.2,1
SHP0693,467,1575.78,6531.21,70.97,1,78.16,Standard,5.85,0
SHP0694,474,1756.19,670.81,80.49,2,88.36,Standard,7.32,0
SHP0695,63,1571.78,5441.03,77.11,2,52.0,Standard,6.79,0
SHP0696,141,350.18,7370.73,60.22,2,73.49,Second Class,4.35,1
SHP0697,366,401.33,747.62,71.08,2,52.02,First Class,3.05,1
SHP0698,303,1182.65,4683.35,41.12,0,58.28,Standard,4.61,1
SHP0699,44,523.91,2438.23,45.03,0,61.99,Standard,4.01,1
SHP0700,65,1323.83,6016.88,95.57,1,82.06,Same Day,2.46,1
SHP0701,269,1021.73,1200.29,84.5,2,98.2,Standard,6.9,0
SHP0702,315,993.88,8442.91,94.98,1,55.55,First Class,3.42,1
SHP0703,100,1492.24,8068.35,94.58,2,47.39,Same Day,4.53,1
SHP0704,102,1280.41,1795.87,77.21,1,49.89,Standard,5.83,0
SHP0705,82,52.71,3010.9,95.34,3,30.71,Standard,5.6,0
SHP0706,291,93.78,5350.57,62.09,1,43.76,Second Class,2.47,1
SHP0707,23,1084.8,6504.85,35.24,3,26.92,Standard,5.41,0
SHP0708,294,877.71,4067.51,39.07,1,54.23,Standard,4.01,1
SHP0709,248,472.03,1533.18,42.12,1,33.39,Same Day,0.91,1
SHP0710,243,756.49,1071.74,41.2,2,47.71,Standard,5.93,0
SHP0711,346,1365.45,8997.92,57.86,1,83.49,Standard,7.01,0
SHP0712,270,1488.77,4179.87,80.58,0,39.67,Standard,4.24,1
SHP0713,369,1012.4,7871.91,86.39,1,68.95,Standard,5.23,0
SHP0714,386,696.74,4419.03,73.36,3,92.09,Standard,6.53,0
SHP0715,461,490.9,8312.87,44.52,0,65.35,First Class,2.81,1
SHP0716,403,941.84,926.67,83.61,1,35.5,First Class,2.08,1
SHP0717,268,569.98,1159.07,58.06,2,47.58,Standard,3.95,1
SHP0718,256,1017.55,8377.24,35.84,2,67.23,Standard,6.06,0
SHP0719,133,1219.59,8535.31,53.24,1,60.53,First Class,2.56,1
SHP0720,307,123.61,2935.25,56.49,0,31.89,First Class,1.17,1
SHP0721,86,6.92,3293.21,52.83,0,55.74,Standard,3.43,1
SHP0722,466,386.04,4154.18,87.77,1,63.45,Same Day,2.35,1
SHP0723,425,1610.65,3833.03,84.4,3,41.39,Same Day,4.14,1
SHP0724,77,1165.09,1831.9,80.21,0,69.0,Standard,4.88,1
SHP0725,397,313.67,8100.62,44.04,3,25.61,Standard,5.3,0
SHP0726,76,1603.02,2391.77,87.51,2,46.93,Standard,6.58,0
SHP0727,366,848.57,6391.66,79.02,0,84.34,Standard,4.59,1
SHP0728,62,859.58,744.33,47.66,1,40.74,Second Class,3.93,1
SHP0729,254,1684.3,492.95,77.13,0,68.41,Standard,5.96,0
SHP0730,335,111.78,5935.51,66.43,3,52.8,Second Class,5.55,0
SHP0731,369,391.25,3150.29,63.56,2,45.32,Second Class,4.58,1
SHP0732,220,1056.46,5950.82,42.29,1,93.29,Standard,6.54,0
SHP0733,462,355.9,982.09,68.69,1,47.46,Standard,3.85,1
SHP0734,391,1224.75,8556.18,41.5,2,38.93,Standard,5.18,0
SHP0735,119,389.3,6774.35,45.68,0,92.74,First Class,2.66,1
SHP0736,342,182.99,7904.97,43.62,1,79.68,Standard,4.37,1
SHP0737,370,376.54,1357.76,97.02,0,74.54,Standard,3.72,1
